run_name,n,target_macro_f1_mean,target_macro_f1_std,worst_domain_macro_f1_mean,worst_domain_macro_f1_std,domain8_macro_f1_mean,domain8_macro_f1_std,source_val_macro_f1_mean,source_val_macro_f1_std
v3_prior070_w005_drop00,7,0.8643250167369843,0.016918375819805948,0.5276547443299067,0.045058074603480026,0.5276547443299067,0.045058074603480026,0.8196128408114115,0.22465351203169193
v3_prior070_w010_drop02,7,0.8590396358853295,0.021932692334447754,0.5511291481199718,0.08091659128285834,0.5511291481199718,0.08091659128285834,0.8359406633036477,0.24018998768190766
v3_prior075_w010_drop02,7,0.8523284721942175,0.03962254071147589,0.5800152396162351,0.05465713758689966,0.5800152396162351,0.05465713758689966,0.8365209826401302,0.21493272672652344
