run_name,n,target_macro_f1_mean,target_macro_f1_std,worst_domain_macro_f1_mean,worst_domain_macro_f1_std,domain8_macro_f1_mean,domain8_macro_f1_std,source_val_macro_f1_mean,source_val_macro_f1_std
v4_prior070_aux010_drop02,7,0.8277481780165717,0.03209818704182196,0.5413791751932531,0.10203983253087462,0.5413791751932531,0.10203983253087462,0.8449606114909762,0.14843215674553292
v4_prior075_aux005_drop02,7,0.8369308213392893,0.019147040194976695,0.5329061757240976,0.04714969560794882,0.5329061757240976,0.04714969560794882,0.8205703056993938,0.24800812006744852
v4_prior075_aux010_drop02,7,0.8358120790549687,0.025124004502021513,0.5470511054708844,0.06861742158041245,0.5470511054708844,0.06861742158041245,0.8208077266102746,0.2220229031058646
